id,sku,name,price,imageUrl,colorName,colorHex,category,seasons,styles,emotionalWords,role,pass,behavior,movement,finish,palette,ep,es,blend,intensity,contrast,inStock,recommendedQty
product_1767008925168_18,95425NT.DMV,Rose English Emanuel 18'',8.4,"https://images.junipercdn.com/1075/95425nt-dmv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Mauve,#C49A9A,hero,"['spring', 'fall', 'summer']","['romantic', 'vintage', 'garden', 'traditional']","['romantic', 'elegant', 'vintage']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767008925168_19,95425NT.LNCR,Rose English Emanuel 18'',8.4,"https://images.junipercdn.com/1075/95425nt-lncr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#F5C2A0,hero,"['spring', 'fall', 'summer']","['romantic', 'traditional', 'vintage', 'elegant']","['romantic', 'elegant', 'soft', 'feminine']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,3
product_1767008925171_34,96108NT.BRU,Dahlia 22.5'',12.6,"https://images.junipercdn.com/1075/96108nt-bru_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream,#F5F0E8,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'sophisticated', 'romantic']",focal,1,mid,still,matte,neutral-light,reverence,reverence,,"[1, 2]",unified,True,2
product_1767008970466_3,96108NT.LTMV,Dahlia 22.5'',12.6,"https://images.junipercdn.com/1075/96108nt-ltmv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#FF7F7F,hero,"['fall', 'summer']","['romantic', 'traditional', 'garden']","['romantic', 'elegant', 'warm']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767008970467_7,96340NT.CW,Ranunculus 18.5'',8.4,"https://images.junipercdn.com/1075/96340nt-cw_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'summer']","['traditional', 'romantic', 'elegant', 'modern']","['elegant', 'romantic', 'pure']",focal,1,mid,sweeping,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767008970467_8,96340NT.DLV,Ranunculus 18.5'',8.4,"https://images.junipercdn.com/1075/96340nt-dlv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#D4A5A5,hero,"['spring', 'summer']","['romantic', 'vintage', 'garden', 'cottage']","['romantic', 'vintage', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,tenderness,nostalgia,,"[1, 2]",unified,True,2
product_1767008970467_9,96340NT.LNPC,Ranunculus 18.5'',8.4,"https://images.junipercdn.com/1075/96340nt-lnpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Peach,#F4C2A1,hero,"['spring', 'summer']","['romantic', 'traditional', 'elegant']","['romantic', 'elegant', 'soft']",focal,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767008970468_17,96344NT.LNPC,Dahlia X 2 20'',9.24,"https://images.junipercdn.com/1075/96344nt-lnpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Peach,#F4C2A7,hero,"['fall', 'summer']","['romantic', 'garden', 'rustic']","['romantic', 'elegant', 'soft']",focal,1,mid,reaching,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767008970468_18,96344NT.LNPK,Dahlia X 2 20'',9.24,"https://images.junipercdn.com/1075/96344nt-lnpk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#D4948B,hero,"['fall', 'summer']","['traditional', 'romantic', 'vintage']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767008970469_26,96350NT.DLV,Zinnia  24.5'',8.4,"https://images.junipercdn.com/1075/96350nt-dlv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#D4A5A5,hero,"['spring', 'fall', 'summer']","['romantic', 'vintage', 'garden', 'shabby-chic']","['elegant', 'romantic', 'vintage', 'sophisticated']",focal,1,mid,reaching,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767008970470_27,96350NT.LNPC,Zinnia  24.5'',8.4,"https://images.junipercdn.com/1075/96350nt-lnpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Peach,#FFCBA4,hero,"['autumn', 'summer']","['rustic', 'cottage', 'traditional']","['warm', 'cheerful', 'natural']",focal,1,mid,sweeping,matte,neutral-mid,warmth,joy,,"[1, 2]",unified,True,2
product_1767009003538_7,96505NT.BI,Peony 27'',12.04,"https://images.junipercdn.com/1075/96505nt-bi_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,hero,"['all season', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic', 'bridal']","['elegant', 'pure', 'romantic', 'timeless']",focal,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767009003538_8,96505NT.BU,Peony 27'',12.04,"https://images.junipercdn.com/1075/96505nt-bu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#5D2E3F,hero,"['winter', 'fall']","['romantic', 'vintage', 'dramatic']","['elegant', 'sophisticated', 'dramatic']",focal,1,mid,reaching,matte,neutral-dark,reverence,reverence,,"[1, 2]",unified,True,3
product_1767009003538_10,96505NT.DP,Peony 27'',12.04,"https://images.junipercdn.com/1075/96505nt-dp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,hero,"['spring', 'summer', 'wedding']","['romantic', 'traditional', 'elegant', 'bridal']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009003539_11,96505NT.LTMV,Peony 27'',12.04,"https://images.junipercdn.com/1075/96505nt-ltmv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose Pink,#E8B5B8,hero,"['spring', 'summer']","['romantic', 'vintage', 'elegant']","['romantic', 'elegant', 'soft']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767009003540_20,96507NT.LTMV,Ranunculus 19.5'',9.8,"https://images.junipercdn.com/1075/96507nt-ltmv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#F0967D,hero,"['spring', 'summer']","['romantic', 'traditional', 'garden']","['romantic', 'elegant', 'warm']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,4
product_1767009003541_27,96509NT.BI,Ranunculus 22.5'',9.8,"https://images.junipercdn.com/1075/96509nt-bi_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,hero,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic', 'bridal']","['elegant', 'romantic', 'pristine', 'classic']",focal,1,mid,reaching,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,4
product_1767009003541_28,96509NT.DLV,Ranunculus 22.5'',9.8,"https://images.junipercdn.com/1075/96509nt-dlv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Mauve Pink,#C8A2C8,hero,"['spring', 'summer']","['romantic', 'elegant', 'vintage']","['romantic', 'elegant', 'delicate']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,3
product_1767009003541_30,96509NT.DSM,Ranunculus 22.5'',9.8,"https://images.junipercdn.com/1075/96509nt-dsm_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Peach,#F4A88A,hero,"['spring', 'summer']","['romantic', 'vintage', 'garden', 'elegant']","['romantic', 'elegant', 'delicate']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,4
product_1767009042310_2,96511NT.DLV,Rose Ambridge Stem X 2 19'',13.44,"https://images.junipercdn.com/1075/96511nt-dlv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#C4859B,hero,"['spring', 'summer']","['romantic', 'traditional', 'vintage', 'garden']","['romantic', 'elegant', 'vintage']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,4
product_1767009042312_20,96516.BU,Tree Magnolia 29'',13.3,"https://images.junipercdn.com/1075/96516-bu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#722F37,hero,"['autumn', 'winter']","['traditional', 'contemporary', 'sophisticated']","['sophisticated', 'dramatic', 'elegant']",focal,2,mid,still,satin,neutral-dark,reverence,awe,,"[1, 2]",unified,True,2
product_1767009042313_22,96516.LTE,Tree Magnolia 29'',13.3,"https://images.junipercdn.com/1075/96516-lte_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F8D7DA,hero,"['spring', 'summer']","['romantic', 'traditional', 'minimalist']","['romantic', 'delicate', 'elegant']",focal,1,light,sweeping,matte,neutral-mid,tenderness,peace,,"[1, 2]",unified,True,2
product_1767009042313_25,96521NT.LPC,Ruffle Rose 19'',11.2,"https://images.junipercdn.com/1075/96521nt-lpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peach Coral,#E09478,hero,"['spring', 'fall', 'summer']","['romantic', 'vintage', 'traditional', 'elegant']","['romantic', 'elegant', 'vintage', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767009042314_30,96523NT.DMV,Rose Emmanuelle Stem 22.5'',16.8,"https://images.junipercdn.com/1075/96523nt-dmv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#E67E57,hero,"['spring', 'fall', 'summer']","['romantic', 'traditional', 'elegant', 'cottage']","['romantic', 'elegant', 'warm']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767009072114_8,96529NT.LNN,Rose Bud Heritage X3  18.5'',15.4,"https://images.junipercdn.com/1075/96529nt-lnn_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,hero,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic', 'bridal']","['elegant', 'romantic', 'classic', 'pure']",focal,1,mid,reaching,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009072114_9,96529NT.TOF,Rose Bud Heritage X3  18.5'',15.4,"https://images.junipercdn.com/1075/96529nt-tof_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Peach,#E8A07C,hero,"['spring', 'summer']","['romantic', 'vintage', 'garden', 'cottage']","['romantic', 'elegant', 'vintage']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,4
product_1767009072114_11,96531.LNN,Stephanotis 37'',8.4,"https://images.junipercdn.com/1075/96531-lnn_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'summer']","['romantic', 'cottage', 'elegant']","['delicate', 'romantic', 'fresh']",focal,1,light,still,matte,neutral-light,peace,tenderness,,"[1, 2]",unified,True,4
product_1767009072114_12,96531.LP,Stephanotis 37'',8.4,"https://images.junipercdn.com/1075/96531-lp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Forest Green,#2D5016,hero,"['spring', 'summer']","['natural', 'garden', 'cottage']","['delicate', 'natural', 'fresh']",focal,2,light,reaching,matte,botanical-green,peace,trust,,"[1, 2]",unified,True,5
product_1767009072116_23,96535NT.LNN,Zinnia  24.5'',9.24,"https://images.junipercdn.com/1075/96535nt-lnn_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F8F8F0,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'elegant', 'contemporary']","['elegant', 'romantic', 'pure']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009072116_24,98070.DP,Ranunculus 19.5'',6.72,"https://images.junipercdn.com/1075/98070-dp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F0E8,hero,"['spring', 'summer']","['romantic', 'elegant', 'vintage']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173542844_7,95626.LG,Snowball X3 33'' (Light Green),12.6,"https://images.junipercdn.com/1075/95626-lg_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#A8B896,hero,"['spring', 'summer']","['farmhouse', 'traditional', 'cottage', 'transitional']","['elegant', 'natural', 'sophisticated']",focal,1,heavy,reaching,matte,botanical-green,reverence,trust,,"[2, 3]",unified,True,2
product_1767173542845_11,95767.LGBU,Ranunculus 29'' (Light Green/Burgun,7.7,"https://images.junipercdn.com/1075/95767-lgbu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#E8C5A0,hero,"['spring', 'summer']","['romantic', 'vintage', 'elegant', 'garden']","['elegant', 'romantic', 'soft', 'sophisticated']",focal,1,mid,sweeping,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173602750_0,85013C.YL,Rose English Titania S/S 22.5'' (Ye,12.95,"https://images.junipercdn.com/1075/85013c-yl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Golden Yellow,#F4D03F,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'cottage', 'classic']","['romantic', 'cheerful', 'elegant']",focal,1,mid,sweeping,metallic,champagne,tenderness,joy,,"[1, 2]",unified,True,2
product_1767173602752_11,95767.LGBU,Ranunculus 29'' (Light Green/Burgun,7.7,"https://images.junipercdn.com/1075/95767-lgbu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#F4C2C2,hero,"['spring', 'summer']","['romantic', 'vintage', 'elegant', 'garden']","['elegant', 'romantic', 'delicate']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173454963_4,95354NT.WH,Lisianthus 22'' (White),12.04,"https://images.junipercdn.com/1075/95354nt-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F2E8,hero,"['spring', 'summer', 'wedding']","['romantic', 'elegant', 'traditional', 'shabby-chic']","['elegant', 'romantic', 'sophisticated']",focal,1,light,reaching,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173454963_6,95951NT.DCO,English Rose Tomora 22'',17.5,"https://images.junipercdn.com/1075/95951nt-dco_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Burnt Orange Coral,#E87B4E,hero,"['autumn', 'summer']","['romantic', 'traditional', 'rustic']","['romantic', 'elegant', 'warm']",focal,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767174373601_0,93115.MV,Pointed Tulip 15.5'',2.94,"https://images.junipercdn.com/1075/93115-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#E8A5C0,secondary,"['spring', 'early summer']","['traditional', 'contemporary', 'romantic']","['elegant', 'fresh', 'delicate']",secondary,1,light,still,matte,neutral-mid,reverence,joy,,"[1, 2]",unified,True,7
product_1767174373602_1,93115.ORGR,Pointed Tulip 15.5'',2.94,"https://images.junipercdn.com/1075/93115-orgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#8B2635,secondary,"['spring', 'summer']","['traditional', 'romantic', 'elegant', 'modern']","['elegant', 'sophisticated', 'romantic']",secondary,1,mid,still,matte,neutral-dark,reverence,reverence,,"[1, 2]",unified,True,5
product_1767174373602_2,93132.ORGR,Tulip 15.5'',5.6,"https://images.junipercdn.com/1075/93132-orgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Red,#E55B3C,secondary,"['spring', 'early summer']","['modern', 'traditional', 'minimalist']","['warm', 'cheerful', 'elegant']",secondary,1,light,still,matte,neutral-mid,warmth,joy,,"[1, 2]",unified,True,5
product_1767174373602_3,93132.MV,Tulip 15.5'',5.6,"https://images.junipercdn.com/1075/93132-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Magenta Pink,#D63384,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'contemporary']","['elegant', 'romantic', 'graceful']",secondary,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373602_4,93115.PUGR,Pointed Tulip 15.5'',2.94,"https://images.junipercdn.com/1075/93115-pugr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy Purple,#663366,secondary,"['spring', 'early summer']","['traditional', 'contemporary', 'elegant']","['elegant', 'sophisticated', 'refined']",secondary,1,mid,still,matte,neutral-mid,reverence,reverence,,"[1, 2]",unified,True,5
product_1767174373602_5,93115.PKGR,Pointed Tulip 15.5'',2.94,"https://images.junipercdn.com/1075/93115-pkgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#E8A5B8,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'contemporary']","['elegant', 'fresh', 'delicate']",secondary,1,light,still,matte,neutral-mid,reverence,joy,,"[1, 2]",unified,True,7
product_1767174373602_6,93132.PKGR,Tulip 15.5'',5.6,"https://images.junipercdn.com/1075/93132-pkgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#F4A6B7,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'elegant', 'cottage']","['elegant', 'romantic', 'fresh']",secondary,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373602_7,93132.PUGR,Tulip 15.5'',5.6,"https://images.junipercdn.com/1075/93132-pugr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#722F37,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'elegant', 'modern']","['elegant', 'romantic', 'sophisticated']",secondary,1,mid,still,matte,neutral-dark,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373602_8,95585.MVPC,Double Tulip 26'',9.24,"https://images.junipercdn.com/1075/95585-mvpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Red,#DC5F5F,secondary,"['spring', 'early summer']","['traditional', 'modern', 'dutch']","['bold', 'classic', 'cheerful']",secondary,1,mid,reaching,matte,neutral-mid,joy,nostalgia,,"[1, 2]",unified,True,5
product_1767174373603_9,95585.MVPK,Double Tulip 26'',9.24,"https://images.junipercdn.com/1075/95585-mvpk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#F4B8A8,secondary,"['spring', 'early summer']","['romantic', 'traditional', 'cottage']","['romantic', 'soft', 'elegant']",secondary,1,mid,still,matte,neutral-mid,tenderness,tenderness,,"[1, 2]",unified,True,5
product_1767174373603_10,95585.OD,Double Tulip 26'',9.24,"https://images.junipercdn.com/1075/95585-od_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Orange,#E67E42,secondary,"['spring', 'summer']","['contemporary', 'traditional', 'botanical']","['warm', 'elegant', 'spring-like']",secondary,1,mid,still,matte,neutral-mid,warmth,reverence,,"[1, 2]",unified,True,3
product_1767174373603_11,95585.PK,Double Tulip 26'',9.24,"https://images.junipercdn.com/1075/95585-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream,#F5F0E8,secondary,"['spring', 'summer']","['traditional', 'romantic', 'modern']","['elegant', 'romantic', 'sophisticated']",secondary,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373603_12,95585.WH,Double Tulip 26'',9.24,"https://images.junipercdn.com/1075/95585-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#F8F8FF,secondary,['spring'],"['modern', 'minimalist', 'elegant', 'bridal']","['elegant', 'pure', 'refined']",secondary,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,5
product_1767174373603_13,95586.MVPC,Double Layer Tulip Open 22'',7.7,"https://images.junipercdn.com/1075/95586-mvpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Rose Red,#B8344F,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'modern', 'minimalist']","['elegant', 'romantic', 'classic']",secondary,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373603_14,95586.MVPK,Double Layer Tulip Open 22'',7.7,"https://images.junipercdn.com/1075/95586-mvpk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose Pink,#D4889E,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'modern', 'minimalist']","['elegant', 'romantic', 'gentle', 'sophisticated']",secondary,2,mid,reaching,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373603_15,95586.OD,Double Layer Tulip Open 22'',7.7,"https://images.junipercdn.com/1075/95586-od_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy Red,#8B1538,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'sophisticated']",secondary,1,mid,still,matte,neutral-dark,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373604_16,95586.PK,Double Layer Tulip Open 22'',7.7,"https://images.junipercdn.com/1075/95586-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Peach,#F5B5A8,secondary,"['spring', 'early summer']","['romantic', 'traditional', 'cottage', 'elegant']","['elegant', 'romantic', 'fresh']",secondary,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373604_17,95586.WH,Double Layer Tulip Open 22'',7.7,"https://images.junipercdn.com/1075/95586-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Ivory White,#F8F6F0,secondary,['spring'],"['modern', 'traditional', 'minimalist']","['pure', 'elegant', 'fresh']",secondary,1,light,still,matte,neutral-light,joy,reverence,,"[1, 2]",unified,True,7
product_1767174373604_18,95588.MVPC,Tulip Open 22'',7.56,"https://images.junipercdn.com/1075/95588-mvpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#FF7F7F,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'modern']","['elegant', 'romantic', 'fresh']",secondary,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,4
product_1767174373604_19,95588.OD,Tulip Open 22'',7.56,"https://images.junipercdn.com/1075/95588-od_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Red-Orange,#D2441A,secondary,['spring'],"['contemporary', 'traditional', 'modern']","['vibrant', 'cheerful', 'bold']",secondary,1,mid,still,matte,neutral-dark,joy,joy,,"[1, 2]",unified,True,5
product_1767174373604_20,96111NT.LP,Tulip Parrot Bud 22.5'',7.56,"https://images.junipercdn.com/1075/96111nt-lp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#E8B5D1,secondary,['spring'],"['traditional', 'romantic', 'elegant', 'minimalist']","['elegant', 'romantic', 'gentle']",secondary,1,light,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373605_21,96111NT.PK,Tulip Parrot Bud 22.5'',7.56,"https://images.junipercdn.com/1075/96111nt-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Rose Pink,#D1477A,secondary,"['spring', 'early summer']","['romantic', 'traditional', 'modern', 'botanical']","['romantic', 'elegant', 'fresh']",secondary,2,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,7
product_1767174373605_22,91314NT.CR,Tulip Water Color 25.5'',8.4,"https://images.junipercdn.com/1075/91314nt-cr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F2E8,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'elegant', 'modern']","['elegant', 'soft', 'romantic']",secondary,1,mid,sweeping,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373605_23,91314NT.LG,Tulip Water Color 25.5'',8.4,"https://images.junipercdn.com/1075/91314nt-lg_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#8FAF7A,secondary,"['spring', 'fall']","['vintage', 'elegant', 'botanical']","['sophisticated', 'vintage', 'elegant']",secondary,2,mid,still,matte,botanical-green,reverence,nostalgia,,"[1, 2]",unified,True,5
product_1767174373605_24,91314NT.MV,Tulip Water Color 25.5'',8.4,"https://images.junipercdn.com/1075/91314nt-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Rose Pink,#E8A5C0,secondary,"['spring', 'early summer']","['romantic', 'elegant', 'modern', 'minimalist']","['elegant', 'romantic', 'sophisticated']",secondary,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,7
product_1767174373605_25,91314NT.PK,Tulip Water Color 25.5'',8.4,"https://images.junipercdn.com/1075/91314nt-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F5DC,secondary,"['spring', 'early summer']","['romantic', 'traditional', 'shabby-chic']","['romantic', 'elegant', 'soft']",secondary,1,mid,still,matte,neutral-light,tenderness,reverence,,"[1, 2]",unified,True,5
product_1767174373605_26,91314NT.YL,Tulip Water Color 25.5'',8.4,"https://images.junipercdn.com/1075/91314nt-yl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Orange,#E8956B,secondary,"['spring', 'summer']","['romantic', 'traditional', 'contemporary']","['romantic', 'warm', 'elegant']",secondary,1,mid,still,matte,neutral-mid,tenderness,warmth,,"[1, 2]",unified,True,3
product_1767174373606_27,96346NT.CW,Tulip Double 26'',9.8,"https://images.junipercdn.com/1075/96346nt-cw_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,secondary,"['spring', 'early summer']","['modern', 'minimalist', 'traditional']","['pure', 'elegant', 'fresh']",secondary,1,mid,still,matte,neutral-light,joy,reverence,,"[1, 2]",unified,True,5
product_1767174373606_28,96346NT.DLV,Tulip Double 26'',9.8,"https://images.junipercdn.com/1075/96346nt-dlv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream,#FFF8DC,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'elegant', 'vintage']","['elegant', 'romantic', 'sophisticated']",secondary,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373606_29,96346NT.LNPC,Tulip Double 26'',9.8,"https://images.junipercdn.com/1075/96346nt-lnpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#FFF8E7,secondary,"['spring', 'early summer']","['traditional', 'romantic', 'contemporary']","['elegant', 'romantic', 'fresh']",secondary,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767174373606_30,96111NT.WHGR,Tulip Parrot Bud 22.5'',7.56,"https://images.junipercdn.com/1075/96111nt-whgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,secondary,"['spring', 'early summer']","['traditional', 'modern', 'minimalist', 'bridal']","['elegant', 'pure', 'sophisticated']",secondary,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,5
product_1767174373606_31,85022.OR,Double Tulip 28'',5.95,"https://images.junipercdn.com/1075/85022-or_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Burnt Orange,#CC4125,secondary,"['spring', 'early summer']","['traditional', 'contemporary', 'cottage']","['vibrant', 'cheerful', 'spring-like']",secondary,1,mid,still,matte,champagne,joy,joy,,"[1, 2]",unified,True,4
